filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20200916_135220_mod_jpg.rf.59f6efcd881f82251e77dbc737e2ad50.jpg,300,300,Plastic-bottle,128,86,182,202
pl_bottle-172_jpg.rf.3c9527c16989a23f697d93a07b55728e.jpg,300,300,Plastic-bottle,240,32,282,275
IMG_20200916_134735_mod_jpg.rf.2d806b5948a4d594412ee9646632eb8c.jpg,300,300,Cup,140,62,203,153
soda-cans-pbr-3d-model-obj-3ds-fbx-stl-blend-dae_jpg.rf.5d7d63454e36a4bc1455a64378af146f.jpg,300,300,Can,140,219,273,272
soda-cans-pbr-3d-model-obj-3ds-fbx-stl-blend-dae_jpg.rf.5d7d63454e36a4bc1455a64378af146f.jpg,300,300,Can,140,157,276,207
soda-cans-pbr-3d-model-obj-3ds-fbx-stl-blend-dae_jpg.rf.5d7d63454e36a4bc1455a64378af146f.jpg,300,300,Can,140,97,272,143
soda-cans-pbr-3d-model-obj-3ds-fbx-stl-blend-dae_jpg.rf.5d7d63454e36a4bc1455a64378af146f.jpg,300,300,Can,140,30,273,82
soda-cans-pbr-3d-model-obj-3ds-fbx-stl-blend-dae_jpg.rf.5d7d63454e36a4bc1455a64378af146f.jpg,300,300,Can,24,207,136,247
soda-cans-pbr-3d-model-obj-3ds-fbx-stl-blend-dae_jpg.rf.5d7d63454e36a4bc1455a64378af146f.jpg,300,300,Can,25,159,135,195
soda-cans-pbr-3d-model-obj-3ds-fbx-stl-blend-dae_jpg.rf.5d7d63454e36a4bc1455a64378af146f.jpg,300,300,Can,24,108,135,144
soda-cans-pbr-3d-model-obj-3ds-fbx-stl-blend-dae_jpg.rf.5d7d63454e36a4bc1455a64378af146f.jpg,300,300,Can,24,56,136,96
pl_bottle-129_jpg.rf.9d90acfff91d3d0b7b1c228f22e1a712.jpg,300,300,Plastic-bottle,119,68,200,263
plastic260plastic_bottle_jpg.rf.cdf90795b73c51e2479770e244d72871.jpg,300,300,Plastic-bottle,62,124,266,300
pl_bottle-136_jpg.rf.01d0364e9c9ce4ebbf114f598be8f6da.jpg,300,300,Plastic-bottle,55,154,179,249
jncup_jpg.rf.25a2c948bacdd3371631529c49dac5c0.jpg,300,300,Cup,85,137,223,253
IMG_20200916_133326_mod_jpg.rf.ec09be1a01fafa315235eac6f8a36f84.jpg,300,300,Can,199,121,235,231
IMG_20200916_133326_mod_jpg.rf.ec09be1a01fafa315235eac6f8a36f84.jpg,300,300,Cup,132,177,192,235
IMG_20200916_133326_mod_jpg.rf.ec09be1a01fafa315235eac6f8a36f84.jpg,300,300,Cup,25,88,90,173
IMG_20200916_133326_mod_jpg.rf.ec09be1a01fafa315235eac6f8a36f84.jpg,300,300,Cup,88,97,117,143
IMG_20200916_133326_mod_jpg.rf.ec09be1a01fafa315235eac6f8a36f84.jpg,300,300,Cup,145,80,203,152
IMG_20200916_133326_mod_jpg.rf.ec09be1a01fafa315235eac6f8a36f84.jpg,300,300,Cup,114,108,148,163
IMG_20200916_133326_mod_jpg.rf.ec09be1a01fafa315235eac6f8a36f84.jpg,300,300,Can,57,138,109,194
IMG_20200916_133326_mod_jpg.rf.ec09be1a01fafa315235eac6f8a36f84.jpg,300,300,Trash,127,229,187,293
cup-49_jpg.rf.867534d31b9812487dca8875f2378772.jpg,300,300,Cup,124,83,164,127
IMG_20200920_163807_jpg.rf.1fac52c68bd8654882c8a84db59a701d.jpg,300,300,Cup,120,87,170,187
trash97_jpg.rf.59bef37e503d0370aa41684edb61e0d1.jpg,300,300,Trash,87,49,259,291
IMG_20200916_190839_mod_jpg.rf.c7ef32cc2a9406c36d6b51c711f5a1d1.jpg,300,300,Plastic-bottle,29,90,279,207
IMG_20200916_190839_mod_jpg.rf.c7ef32cc2a9406c36d6b51c711f5a1d1.jpg,300,300,Plastic-bottle,183,66,269,96
IMG_20200916_190915_mod_jpg.rf.2445052dc2f26e603623b1cf8ae7f62c.jpg,300,300,Plastic-bottle,109,36,219,182
IMG_20200916_135118_mod_jpg.rf.961f21ab8c9f28fe74f06936c94f758e.jpg,300,300,Plastic-bottle,41,112,190,182
pl_bottle-42_jpg.rf.1a73304f83c52e4bae6dadb413091a9c.jpg,300,300,Plastic-bottle,86,73,202,233
plastic-cups-449695_640_jpg.rf.c00a9b51cbf3914ded8cef90698b13c5.jpg,300,300,Cup,34,28,266,224
plastic23plastic_bottle_jpg.rf.68080d5153e360589e619924e1c3811d.jpg,300,300,Plastic-bottle,86,99,206,197
garbage-525125_640_jpg.rf.c97b3d265387bc7b54aa3f52f539697f.jpg,300,300,Plastic-bottle,108,106,170,162
IMG_20201004_164202_jpg.rf.bbb765bbda297a20990c98bea441cf20.jpg,300,300,Cup,107,128,211,192
trash88_jpg.rf.d79a1812257d0b78012721d13e9e5995.jpg,300,300,Trash,50,12,238,252
IMG_20201004_120438_jpg.rf.f746d6d16a7db897c1ecabbae25b6e3f.jpg,300,300,Trash,132,104,220,212
recup-4496795_640_jpg.rf.6e1d118df41c35665c0fade75e471192.jpg,300,300,Cup,103,104,281,192
recup-4496795_640_jpg.rf.6e1d118df41c35665c0fade75e471192.jpg,300,300,Cup,92,28,260,107
trash63_jpg.rf.8321e54c6f647ec26d19527e3d98d107.jpg,300,300,Trash,13,67,285,264
trash23_jpg.rf.4b2ec8e832ee2923a01cfa212bd47167.jpg,300,300,Trash,10,18,260,250
IMG_20200916_163633_mod_jpg.rf.f7e802e3a8cc95ae0b2ded0b0eac0058.jpg,300,300,Plastic-bottle,108,99,195,177
IMG_20200916_161230_mod_jpg.rf.a037d84c4acc8a79575e9432082170c8.jpg,300,300,Plastic-bottle,122,131,184,165
tea-2592699_640_jpg.rf.ca830808b4c42f441555358932c2b9e9.jpg,300,300,Cup,48,17,260,301
Webcam-1600271732_mod_png.rf.410d0cf30a524458e478c10c25fd6e14.jpg,300,300,Plastic-bottle,82,52,165,140
IMG_20200916_191302_mod_jpg.rf.74ea4e2f9eb354f927a30591dc2de337.jpg,300,300,Cup,76,100,188,204
metal128can_jpg.rf.53690477b256da801845d47062b879b2.jpg,300,300,Can,2,87,300,202
IMG_20200916_190944_mod_jpg.rf.9882bfdeb7f81d129ae5ef3374d4ccd5.jpg,300,300,Plastic-bottle,87,62,273,250
trash17_jpg.rf.f2f5f22b4dada4c3c8597623ca1a2441.jpg,300,300,Trash,2,23,268,301
IMG_20200916_191420_mod_jpg.rf.d47f0b9a4f10d0b771a21cfcb40ca85c.jpg,300,300,Cup,89,95,225,160
IMG_20201004_163857_jpg.rf.d3ec2e6c1b967b2a5ef4a53c6ca8431b.jpg,300,300,Can,82,51,238,237
metal128can_jpg.rf.11baf40acd24147f7695a2e4aea4884a.jpg,300,300,Can,2,101,300,216
metal214can_jpg.rf.44b78a97905c61a1debc522af4c66d96.jpg,300,300,Can,120,90,184,196
pl_bottle-17_jpg.rf.956d8a98409eb54426dcbde4a5af8507.jpg,300,300,Plastic-bottle,92,11,145,300
paper-cup-1090767_640_jpg.rf.0a4f7ca50c6420cfe314cb19ed8e8230.jpg,300,300,Cup,101,138,201,277
IMG_20200916_190922_mod_jpg.rf.199dc164f2765c0b168f8edaabd8cc4c.jpg,300,300,Plastic-bottle,95,57,300,227
pl_bottle-253_jpg.rf.db67bea30267b101208522978a185156.jpg,300,300,Plastic-bottle,39,125,138,203
IMG_20200916_134357_mod_jpg.rf.c913c50509e0074875c06d7c160eeee7.jpg,300,300,Plastic-bottle,86,73,202,233
trash19_jpg.rf.c7c750c70fafd6d37fcfd469ced0dfb6.jpg,300,300,Trash,61,110,255,232
can-1_jpg.rf.c6a57182072f66c44936086398cf0c79.jpg,300,300,Can,10,100,136,287
can-1_jpg.rf.c6a57182072f66c44936086398cf0c79.jpg,300,300,Can,97,14,174,153
can-1_jpg.rf.c6a57182072f66c44936086398cf0c79.jpg,300,300,Can,184,62,295,238
trash137_jpg.rf.1de199f097e44e98881c4afe396be0ba.jpg,300,300,Trash,67,101,220,231
cup-52_jpg.rf.ed33c88320e75f55a9d13ad3fb1f64ba.jpg,300,300,Cup,34,97,183,192
trash88_jpg.rf.6c8fe20d00c4953fd3eefc73505cb57a.jpg,300,300,Trash,12,65,252,253
can-90_jpg.rf.718c6a4f0dcb08b0eacc5a1b4f8106c3.jpg,300,300,Can,2,2,234,300
plastic287plastic_bottle_jpg.rf.cd4d3f2087391e24a2a2d68de9a51085.jpg,300,300,Plastic-bottle,76,36,198,263
plastic80plastic_bottle_jpg.rf.42d7dec0acb5733ee19b3c5a81ba2907.jpg,300,300,Plastic-bottle,37,61,282,253
IMG_20200916_135139_mod_jpg.rf.97da2105818b61424cd9f74ddef9dbdd.jpg,300,300,Plastic-bottle,94,13,208,230
metal32can_jpg.rf.d72dc96cde1dd9817c202837af92da45.jpg,300,300,Can,74,35,210,215
ijojij_jpg.rf.198df56e89e581faaa599ae9a3c0542b.jpg,300,300,Plastic-bottle,79,24,238,234
cup-112_jpg.rf.3a1bf3c967cd98eea5ce21ba63a424fd.jpg,300,300,Cup,129,169,181,208
IMG_20200916_135157_mod_jpg.rf.af5064f69916cd8bc162d66fa4772775.jpg,300,300,Plastic-bottle,103,78,196,290
pmfgpwc282831_jpg.rf.d62e5bad59e0d56a1b539704fd1b977c.jpg,300,300,Can,199,32,280,116
pmfgpwc282831_jpg.rf.d62e5bad59e0d56a1b539704fd1b977c.jpg,300,300,Can,25,42,122,139
pmfgpwc282831_jpg.rf.d62e5bad59e0d56a1b539704fd1b977c.jpg,300,300,Can,3,168,233,284
IMG_20200916_190935_mod_jpg.rf.7a04d05a9736cfd38f8f0bf56fe35d2d.jpg,300,300,Plastic-bottle,45,105,300,258
IMG_20200916_191326_mod_jpg.rf.a66779063af530c072272dce8868b810.jpg,300,300,Cup,165,97,269,230
cup-48_jpg.rf.6927cd80c8b029afd8738ae2b1ee5d12.jpg,300,300,Cup,125,57,196,132
water-bottle-1324935_jpg.rf.44e6a61a12aa155a933117d0b6883c46.jpg,300,300,Plastic-bottle,2,83,254,223
IMG_20200922_132342_jpg.rf.22c3353f869b325cf1392f3e11131bf1.jpg,300,300,Plastic-bottle,118,175,149,246
IMG_20200922_132342_jpg.rf.22c3353f869b325cf1392f3e11131bf1.jpg,300,300,Plastic-bottle,95,37,131,117
31786723-soccer-ball-and-bottles-of-cold-water-on-soccer-field_jpg.rf.bc905e00b8662138a86dec36d6e53f51.jpg,300,300,Plastic-bottle,58,190,230,223
31786723-soccer-ball-and-bottles-of-cold-water-on-soccer-field_jpg.rf.bc905e00b8662138a86dec36d6e53f51.jpg,300,300,Plastic-bottle,141,155,241,188
trash56_jpg.rf.150af89a6ad82b265cae86e84dda41d2.jpg,300,300,Trash,9,54,299,229
IMG_20200916_134452_mod_jpg.rf.9166f6701f0b8cbc01e42f6e41aa5eb5.jpg,300,300,Cup,188,141,232,198
IMG_20200916_134452_mod_jpg.rf.9166f6701f0b8cbc01e42f6e41aa5eb5.jpg,300,300,Plastic-bottle,93,98,152,168
IMG_20200916_134452_mod_jpg.rf.9166f6701f0b8cbc01e42f6e41aa5eb5.jpg,300,300,Cup,177,271,211,300
ffff_jpg.rf.31f544b9fde69d6a8b47847cbbb62f8f.jpg,300,300,Can,78,86,214,189
trash51_jpg.rf.ee301efb864567c145d5e2bf106db63f.jpg,300,300,Trash,136,47,210,278
cup-106_jpg.rf.1835d01ff48668a4a476cb0e70ea6019.jpg,300,300,Cup,45,102,202,217
pl_bottle-76_jpg.rf.433da02c60b137cdc1bcfc7df5c22cf6.jpg,300,300,Plastic-bottle,67,84,203,262
trash122_jpg.rf.28f7ecfa8e403cb5e4731256aafafb64.jpg,300,300,Trash,99,151,189,217
metal207can_jpg.rf.1ff14db942f1c984b146ff8079113a7a.jpg,300,300,Can,92,81,194,203
IMG_20200916_163617_mod_jpg.rf.cddfc58dd24b19bd93845290263c9631.jpg,300,300,Plastic-bottle,115,45,201,258
trash48_jpg.rf.71ae53697f9317e314ee7a4c7f1149b0.jpg,300,300,Trash,117,59,212,241
IMG_20201004_151535_jpg.rf.3259b591851e92edeb51f6f1e1a30e25.jpg,300,300,Plastic-bottle,115,155,127,192
IMG_20200916_135123_mod_jpg.rf.67add980e5f50d6f63b80301a398b680.jpg,300,300,Plastic-bottle,95,163,177,225
can-104_jpg.rf.93480bf9fba57a8ecd891d820991d995.jpg,300,300,Can,77,91,185,212
Webcam-1600271798_mod_png.rf.618f09e7c7fe660a34dcee37f2dd7fad.jpg,300,300,Cup,2,167,83,207
trash50cup_jpg.rf.50f2da48470d8c78e40b3d7be3d75ab6.jpg,300,300,Cup,105,97,255,281
Webcam-1600271889_mod_png.rf.74e033c54b1ba34de11c814f10eebb9c.jpg,300,300,Cup,150,2,240,200
IMG_20200916_134624_mod_jpg.rf.2cac68a24d1a7804c80c17db95a35c8f.jpg,300,300,Plastic-bottle,92,115,262,166
IMG_20200916_134624_mod_jpg.rf.2cac68a24d1a7804c80c17db95a35c8f.jpg,300,300,Cup,104,224,186,267
can-37_jpg.rf.98cd9545856d01a348040fe3a768ffb5.jpg,300,300,Can,27,7,275,279
pl_bottle-124_jpg.rf.903440cf6349066f539fc89954f8dcd7.jpg,300,300,Plastic-bottle,15,71,216,226
disposable-4969583_640_jpg.rf.a62b11470e2c224168fecddbbaf16065.jpg,300,300,Cup,69,124,218,290
disposable-4969583_640_jpg.rf.a62b11470e2c224168fecddbbaf16065.jpg,300,300,Cup,123,8,239,220
pl_bottle-1_png.rf.ef6fa012b5fba2ed7f5d3a48ce0cf409.jpg,300,300,Plastic-bottle,93,159,194,275
IMG_20200916_191636_mod_jpg.rf.0a263fda700fe52b263e0a3275bc4a2b.jpg,300,300,Plastic-bottle,28,58,300,273
cup-46_jpg.rf.c4eb00d57e9c025a29e428c4578f8472.jpg,300,300,Cup,17,90,172,170
metal80can_jpg.rf.cd6ab3d4ab77f37d8bc0b61152f06a1d.jpg,300,300,Can,7,32,279,264
IMG_20200916_190947_mod_jpg.rf.ff1502635bcd5ed9c3f305f856a771be.jpg,300,300,Plastic-bottle,77,16,231,216
right-hand-1598191_640_jpg.rf.a96d382ed2b0d2c073bec7ef6aeacde4.jpg,300,300,Plastic-bottle,83,16,227,290
IMG_20201004_164352_jpg.rf.6fc9e2fefb7fb97ff32860fb60566a6e.jpg,300,300,Cup,114,128,148,161
plastic153plastic_bottle_jpg.rf.86e4f7476fdb4b3fc5ef0a77e65aae55.jpg,300,300,Plastic-bottle,86,129,206,193
IMG_20200916_161246_mod_jpg.rf.7519fa0303edf5bf86cea1e75f7183a3.jpg,300,300,Plastic-bottle,118,97,162,178
trash5_jpg.rf.846b9767dd9fad3bcc039aade2df555b.jpg,300,300,Trash,5,44,288,272
FXB4GQJJL47FJWD_jpg.rf.8a31e8b2ac39286018f258952821d246.jpg,300,300,Plastic-bottle,98,41,182,116
FXB4GQJJL47FJWD_jpg.rf.8a31e8b2ac39286018f258952821d246.jpg,300,300,Plastic-bottle,15,196,286,253
IMG_20200916_134830_mod_jpg.rf.b1d99a572154e4982d283866738a5975.jpg,300,300,Cup,81,59,151,146
metal214can_jpg.rf.a130161ade8b4a73708301fd7c934c8a.jpg,300,300,Can,120,90,184,196
right-hand-1598191_640_jpg.rf.1e9b445dc0d7ad6ee76fce72cb8b722b.jpg,300,300,Plastic-bottle,12,83,286,227
IMG_20200916_191441_mod_jpg.rf.6ca2cf7a5e1a659f5b6e71c5bca97d5f.jpg,300,300,Cup,94,69,204,223
IMG_20200919_130808_jpg.rf.79449565dd2f6507311cdefbf83c264c.jpg,300,300,Can,151,133,168,153
metal292can_jpg.rf.23199762d92e13df096135a18236180a.jpg,300,300,Can,13,86,217,300
coffee-mugs-1727056_640_jpg.rf.c9de7be0bbc003e61c8c5548100b8356.jpg,300,300,Cup,14,89,282,212
plastic135plastic_bottle_jpg.rf.c15e2dee3e5e9984fd55547bbfce1e79.jpg,300,300,Plastic-bottle,92,92,234,201
can-0_jpg.rf.669c86ab1f322389c299ae468de80207.jpg,300,300,Can,6,55,292,267
IMG_20201004_115311_jpg.rf.fecab7a832776d947be2cf1cdedd334b.jpg,300,300,Trash,56,106,206,227
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,139,5,196,111
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,144,110,196,183
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,237,153,301,239
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,60,1,116,63
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,120,142,168,224
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,117,42,145,108
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,190,149,230,200
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,137,270,193,301
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,197,2,269,122
Waste-Impactcup_jpg.rf.217909e8c9516d22568a2d0dea7a1a8f.jpg,300,300,Cup,217,102,267,168
IMG_20200922_132330_jpg.rf.00534534615cd6de623e2fe537c58cfb.jpg,300,300,Plastic-bottle,78,93,265,179
cup-20_jpg.rf.72053ac909241f69e47bb6564791ab64.jpg,300,300,Cup,53,64,255,244
metal203can_jpg.rf.9cd4a335121230f5541f92e6c6b5add7.jpg,300,300,Can,67,110,201,190
IMG_20200916_134648_mod_jpg.rf.3050306819048e9666e61629be969265.jpg,300,300,Plastic-bottle,88,126,164,266
IMG_20200916_134648_mod_jpg.rf.3050306819048e9666e61629be969265.jpg,300,300,Cup,73,21,136,95
IMG_20200916_134504_mod_jpg.rf.5dccc583c52b9dd2907ce30d265119c7.jpg,300,300,Plastic-bottle,42,90,166,155
IMG_20200916_134504_mod_jpg.rf.5dccc583c52b9dd2907ce30d265119c7.jpg,300,300,Cup,175,106,246,168
IMG_20200916_134504_mod_jpg.rf.5dccc583c52b9dd2907ce30d265119c7.jpg,300,300,Cup,185,279,256,300
IMG_20200916_134257_mod_jpg.rf.6ae7f0f494d496832c6b16738f4fc9c1.jpg,300,300,Cup,138,141,210,211
can-144_jpg.rf.70a2623b7beb14e84914f736f1141658.jpg,300,300,Can,13,23,284,273
can-156_jpg.rf.d8663655b00dda6277444617fe7efd93.jpg,300,300,Can,135,150,181,187
trash134_jpg.rf.10bd0a333d96ec79835a0c708576b595.jpg,300,300,Trash,75,102,265,256
metal209can_jpg.rf.9e4af21fabdd7ebe8369859a942ff3ad.jpg,300,300,Can,123,86,241,225
metal51can_jpg.rf.0aa5cbe8b750cb5b2e6d629849751315.jpg,300,300,Can,66,108,234,234
can-140_jpg.rf.23b093be139af8866dec94961412af4a.jpg,300,300,Can,30,140,83,273
can-140_jpg.rf.23b093be139af8866dec94961412af4a.jpg,300,300,Can,95,140,145,276
can-140_jpg.rf.23b093be139af8866dec94961412af4a.jpg,300,300,Can,160,140,206,272
can-140_jpg.rf.23b093be139af8866dec94961412af4a.jpg,300,300,Can,220,140,272,273
can-140_jpg.rf.23b093be139af8866dec94961412af4a.jpg,300,300,Can,56,24,96,136
can-140_jpg.rf.23b093be139af8866dec94961412af4a.jpg,300,300,Can,108,25,144,135
can-140_jpg.rf.23b093be139af8866dec94961412af4a.jpg,300,300,Can,159,24,194,135
can-140_jpg.rf.23b093be139af8866dec94961412af4a.jpg,300,300,Can,206,24,246,136
IMG_20200916_134858_mod_jpg.rf.d02a905a85812fbf4064bd5bbaa75567.jpg,300,300,Cup,114,131,194,185
plastic7plastic_bottle_jpg.rf.dafcb4f21d57ffd9f5e1b24b8057caa3.jpg,300,300,Plastic-bottle,80,27,228,189
birthday-1562745_640_jpg.rf.d111d0adca3540f913e0aee7c516afba.jpg,300,300,Cup,28,55,285,193
pl_bottle-13_jpg.rf.a9b99f81930f669a3d8d9a0acedd01d0.jpg,300,300,Plastic-bottle,47,173,146,244
can-52_jpg.rf.f8af94301c6012f9bdb71c5f3b6e225e.jpg,300,300,Can,82,97,166,139
can-52_jpg.rf.f8af94301c6012f9bdb71c5f3b6e225e.jpg,300,300,Can,113,161,213,227
can-125_jpg.rf.487dc9c8f920838f333833c4a2bfb659.jpg,300,300,Can,14,69,300,300
IMG_20200916_191002_mod_jpg.rf.1a62226cc420e7a3e86b87aba0608a0e.jpg,300,300,Plastic-bottle,112,31,226,290
IMG_20201004_164231_jpg.rf.7c217ca1c3ad8dba868aa90a4837bdf3.jpg,300,300,Cup,109,126,167,200
can-145_jpg.rf.83eecff1d9823bc54babf3d4360d91a0.jpg,300,300,Can,52,42,251,256
trash38_jpg.rf.ad846409da264060dd88d720c0d5bb12.jpg,300,300,Trash,59,122,251,218
IMG_20200916_190937_mod_jpg.rf.227dd85c3280317af2cd77f15f9373ff.jpg,300,300,Plastic-bottle,17,1,186,259
cup-160_jpg.rf.0a9457b58dd8709aceffd2f33c3185a4.jpg,300,300,Cup,96,157,209,274
trash116_jpg.rf.5daab6f839d14a4858623b6af073e525.jpg,300,300,Trash,49,42,255,257
trash77_jpg.rf.3dba2d890707cf10950f44bd711ccc37.jpg,300,300,Trash,86,94,290,278
DSC_0399-2cup_jpg.rf.02a994b4c56890d91e8f29841055434c.jpg,300,300,Cup,81,71,212,251
plastic-bag-4767329_640_jpg.rf.7be889cb5209b2b94c76ea38f637fb96.jpg,300,300,Trash,74,10,233,285
IMG_20200916_191009_mod_jpg.rf.bb374cc8be5f58594a5c060c4db0875e.jpg,300,300,Plastic-bottle,70,72,206,208
Webcam-1600271985_mod_png.rf.e9cb856fd5928b5c92df78546bfaf0f1.jpg,300,300,Cup,132,156,300,220
Webcam-1600271985_mod_png.rf.e9cb856fd5928b5c92df78546bfaf0f1.jpg,300,300,Cup,240,263,300,301
metal223can_jpg.rf.b5ac17b441608b5a5811ec22cf9cc284.jpg,300,300,Can,32,2,301,189
IMG_20200920_163759_jpg.rf.80cff73cb0e4c351a26549dce89da2ea.jpg,300,300,Cup,89,106,191,215
trash56_jpg.rf.b8f1c4e1dc6400c8866ac9cd78055a66.jpg,300,300,Trash,54,3,229,293
31786723-soccer-ball-and-bottles-of-cold-water-on-soccer-field_jpg.rf.1e88ad6c6556c0fc98d5aa5ee14c6df1.jpg,300,300,Plastic-bottle,73,79,245,112
31786723-soccer-ball-and-bottles-of-cold-water-on-soccer-field_jpg.rf.1e88ad6c6556c0fc98d5aa5ee14c6df1.jpg,300,300,Plastic-bottle,62,115,162,148
IMG_20200916_191427_mod_jpg.rf.bbb3e55d184fde4046112c16b330f362.jpg,300,300,Cup,170,122,208,174
IMG_20200916_134829_mod_jpg.rf.31b6b80b4e0577d24332db19e3f99016.jpg,300,300,Cup,110,132,184,216
IMG_20200916_134328_mod_jpg.rf.d5eab8bfebae3c180e00ceb2fa27d19b.jpg,300,300,Cup,140,51,185,95
IMG_20200916_134328_mod_jpg.rf.d5eab8bfebae3c180e00ceb2fa27d19b.jpg,300,300,Cup,142,126,185,165
IMG_20200916_134328_mod_jpg.rf.d5eab8bfebae3c180e00ceb2fa27d19b.jpg,300,300,Cup,129,232,175,278
IMG_20200916_134328_mod_jpg.rf.d5eab8bfebae3c180e00ceb2fa27d19b.jpg,300,300,Plastic-bottle,144,181,236,227
IMG_20200916_134601_mod_jpg.rf.865f783906e19c42b064816269b5c5e9.jpg,300,300,Plastic-bottle,18,193,210,243
IMG_20200916_134601_mod_jpg.rf.865f783906e19c42b064816269b5c5e9.jpg,300,300,Cup,136,96,208,134
trash35_jpg.rf.5d772a9f3601b62f100a40b047b87234.jpg,300,300,Cup,94,29,240,223
IMG_20200916_160743_mod_jpg.rf.45ab6221452e58324d5da98c6935b7cd.jpg,300,300,Plastic-bottle,82,20,193,290
IMG_20200916_134709_mod_jpg.rf.1e5dc345626c29a22121bd57d6db1465.jpg,300,300,Cup,107,84,145,120
IMG_20200916_134709_mod_jpg.rf.1e5dc345626c29a22121bd57d6db1465.jpg,300,300,Cup,24,116,138,209
IMG_20200916_134709_mod_jpg.rf.1e5dc345626c29a22121bd57d6db1465.jpg,300,300,Plastic-bottle,137,125,261,203
IMG_20200916_134442_mod_jpg.rf.d11a68d50f6224dc40b29bd477f4f4d4.jpg,300,300,Cup,85,63,129,131
IMG_20200916_134442_mod_jpg.rf.d11a68d50f6224dc40b29bd477f4f4d4.jpg,300,300,Plastic-bottle,149,141,245,211
IMG_20200916_190958_mod_jpg.rf.be59cd6b67318bdd5cb044c9fabec42c.jpg,300,300,Plastic-bottle,5,78,272,191
Webcam-1600271763_mod_png.rf.44570142e328f71785a6f6b378196203.jpg,300,300,Plastic-bottle,106,37,190,158
metal101can_jpg.rf.f4f1bcf6bb755c329d32d9b3ffe919cf.jpg,300,300,Can,88,19,273,203
"l,ooom_jpg.rf.eff56e7ac9b7e2096ae803faed9a4f44.jpg",300,300,Can,73,109,119,234
"l,ooom_jpg.rf.eff56e7ac9b7e2096ae803faed9a4f44.jpg",300,300,Can,149,126,230,213
"l,ooom_jpg.rf.eff56e7ac9b7e2096ae803faed9a4f44.jpg",300,300,Can,127,223,185,273
"l,ooom_jpg.rf.eff56e7ac9b7e2096ae803faed9a4f44.jpg",300,300,Can,117,92,193,147
IMG_20201004_164229_jpg.rf.2b7c19dc1a62dd39bc2e8bfc670546a3.jpg,300,300,Cup,88,81,210,233
IMG_20200916_191045_mod_jpg.rf.7863207d6944da9e77996fb2d44b2e6e.jpg,300,300,Plastic-bottle,16,97,228,184
IMG_20200916_134326_mod_jpg.rf.a9f065aeb3f113897c4f7d57a43675e0.jpg,300,300,Cup,93,86,153,118
IMG_20200916_134326_mod_jpg.rf.a9f065aeb3f113897c4f7d57a43675e0.jpg,300,300,Cup,107,139,166,170
IMG_20200916_134326_mod_jpg.rf.a9f065aeb3f113897c4f7d57a43675e0.jpg,300,300,Plastic-bottle,120,179,242,209
IMG_20200916_134326_mod_jpg.rf.a9f065aeb3f113897c4f7d57a43675e0.jpg,300,300,Cup,111,221,173,255
IMG_20200916_134326_mod_jpg.rf.a9f065aeb3f113897c4f7d57a43675e0.jpg,300,300,Cup,243,227,261,237
IMG_20200916_134326_mod_jpg.rf.a9f065aeb3f113897c4f7d57a43675e0.jpg,300,300,Cup,247,221,265,229
can-126_jpg.rf.eb4eb90011f27a2582656e0e0aa6bbaa.jpg,300,300,Can,92,55,188,225
IMG_20200916_134552_mod_jpg.rf.8c5956e84efc6f3c72dfc0412030fdbc.jpg,300,300,Cup,124,207,185,267
IMG_20200916_134552_mod_jpg.rf.8c5956e84efc6f3c72dfc0412030fdbc.jpg,300,300,Plastic-bottle,64,47,196,127
starbuckscup_jpg.rf.99ea3eafc814cdd1058484163199f0c9.jpg,300,300,Cup,81,36,213,235
IMG_20200916_134530_mod_jpg.rf.6a9f904a530ea60d6efd47686e040658.jpg,300,300,Cup,35,48,185,166
IMG_20200916_134530_mod_jpg.rf.6a9f904a530ea60d6efd47686e040658.jpg,300,300,Plastic-bottle,125,144,301,233
IMG_20200916_134308_mod_jpg.rf.f5b8db6313a2d76a3d2bb10f47d537f1.jpg,300,300,Plastic-bottle,93,99,271,174
IMG_20200916_134308_mod_jpg.rf.f5b8db6313a2d76a3d2bb10f47d537f1.jpg,300,300,Cup,233,173,259,197
IMG_20200916_134308_mod_jpg.rf.f5b8db6313a2d76a3d2bb10f47d537f1.jpg,300,300,Cup,224,227,252,256
IMG_20200916_134308_mod_jpg.rf.f5b8db6313a2d76a3d2bb10f47d537f1.jpg,300,300,Plastic-bottle,227,204,292,235
